"","yearweeknum","tanggal","harga","Tn","Tx","Tavg","RH_avg","RR","ss","ff_x","ddd_x"
"1415","2019-1",2018-12-31,12350,19.2,30.2,24.0714285714286,82.8571428571429,41.0901666666667,31.6,5,71.4285714285714
"1416","2019-2",2019-01-07,12400,20,30.3,25.0428571428571,79.5714285714286,78.5710166666667,48.2,6,108.571428571429
"1417","2019-3",2019-01-14,12425,20,29.9,23.8857142857143,87.7142857142857,45.7,30.2,4,112.857142857143
"1418","2019-4",2019-01-21,12425,20.3,30.3,24.6857142857143,80.2857142857143,121.9,25.6,14,241.428571428571
"1419","2019-5",2019-01-28,12425,20,31,24.2428571428571,82.2857142857143,112.4,36.1,10,132.857142857143
"1420","2019-6",2019-02-04,12425,20.4,29.6,23.7714285714286,88.5714285714286,90,26,5,107.142857142857
"1421","2019-7",2019-02-11,12425,20.2,29.7,24.1142857142857,84.4285714285714,140.8,33.4,5,82.8571428571429
"1422","2019-8",2019-02-18,12425,19.4,30.1,24.0142857142857,82.5714285714286,40.2659833333333,40.7,6,80
"1423","2019-9",2019-02-25,12425,20.2,30.8,24.7428571428571,79.5714285714286,5.1,50.1,7,90
"1424","2019-10",2019-03-04,12425,19.3,30,23.6285714285714,84.7142857142857,62.5,18.1,6,125.714285714286
"1425","2019-11",2019-03-11,12425,19.8,30.1,23.7714285714286,82.5714285714286,95.7,40.1,8,135.714285714286
"1426","2019-12",2019-03-18,12425,19.2,29.8,23.7285714285714,87.8571428571429,56.4,24.8,6,95.7142857142857
"1427","2019-13",2019-03-25,12425,19,31.4,24.1571428571429,80.4285714285714,152.3,43.1,8,128.571428571429
"1428","2019-14",2019-04-01,12125,20.2,29.6,23.8857142857143,84,130,39.8,6,155.714285714286
"1429","2019-15",2019-04-08,11900,20.4,29.6,24.0142857142857,87,42.1125666666667,27.6,3,120
"1430","2019-16",2019-04-15,11900,20.3,30,24.9714285714286,80.7142857142857,46.4,49.7,6,95.7142857142857
"1431","2019-17",2019-04-22,11900,19.8,30.8,24.8857142857143,78.8571428571429,96,55,5,110
"1432","2019-18",2019-04-29,11900,20,30,24.5285714285714,80.2857142857143,44.6,43.3,5,105.714285714286
"1433","2019-19",2019-05-06,11900,19,29.8,24.0571428571429,78.1428571428571,41.3,46.5,5,150
"1434","2019-20",2019-05-13,11900,18,29.6,23.8714285714286,75.7142857142857,0.3,48,3,131.428571428571
"1435","2019-21",2019-05-20,11900,18,30.5,24.2285714285714,74.4285714285714,0.561233333333333,63.7,5,124.285714285714
"1436","2019-22",2019-05-27,11900,19,29.8,23.5714285714286,80.2857142857143,3.7,43.1,6,185.714285714286
"1437","2019-23",2019-06-03,11900,18.5083833333333,29.9,23.6285714285714,76.5714285714286,0.190083333333333,52.6,5,108.571428571429
"1438","2019-24",2019-06-10,11900,18,29.7,23.5142857142857,78.2857142857143,0.221833333333333,49.9,5,164.285714285714
"1439","2019-25",2019-06-17,11900,15,28.6,21.5714285714286,70.2857142857143,0,63.2,5,108.571428571429
"1440","2019-26",2019-06-24,11775,14,29.4,21.5857142857143,68.8571428571429,0,65.2,4,115.714285714286
"1441","2019-27",2019-07-01,11850,16,28.8,22.5,77.7142857142857,58.454,54.8,6,112.857142857143
"1442","2019-28",2019-07-08,11875,15,28,21.6,71.4285714285714,0,62.9,5,127.142857142857
"1443","2019-29",2019-07-15,11875,16,27.8,21.8285714285714,79,11.9044666666667,54.3,5,148.571428571429
"1444","2019-30",2019-07-22,11850,15,29.5,22.0285714285714,74.5714285714286,0,59.8,5,107.142857142857
"1445","2019-31",2019-07-29,11850,16,28.5,21.5571428571429,72.5714285714286,0.304,68.6,7,161.428571428571
"1446","2019-32",2019-08-05,11850,15,28.4,21.8285714285714,67,0.302,64.7,5,152.857142857143
"1447","2019-33",2019-08-12,11850,16,29.8,22.8285714285714,71.4285714285714,0.315033333333333,62.6,6,112.857142857143
"1448","2019-34",2019-08-19,11975,17,29.4,22.6714285714286,74.2857142857143,0,56.2,8,138.571428571429
"1449","2019-35",2019-08-26,12000,16,30.6,22.5857142857143,74.5714285714286,0,56,5,137.142857142857
"1450","2019-36",2019-09-02,11875,16,31.4,23.0285714285714,69.1428571428571,0,65.2,5,138.571428571429
"1451","2019-37",2019-09-09,11875,14,31.2,23.1142857142857,61.4285714285714,0,66.3,6,120
"1452","2019-38",2019-09-16,11900,17,31.4,23.4285714285714,70.4285714285714,0,53.8,6,120
"1453","2019-39",2019-09-23,11900,18,31.8,24.4,71.7142857142857,0,57,7,88.5714285714286
"1454","2019-40",2019-09-30,11900,16,32.5,24.9714285714286,64,0,66.6,6,154.285714285714
"1455","2019-41",2019-10-07,11900,17,32.6,25.3,66.1428571428571,0.2,61.2,10,95.7142857142857
"1456","2019-42",2019-10-14,11900,18,33.5,25.5,65.2857142857143,0,64.7,11,117.142857142857
"1457","2019-43",2019-10-21,11900,18,33.4,25.7428571428571,65.4285714285714,0,63.2,11,142.857142857143
"1458","2019-44",2019-10-28,11900,18,32.4,24.9428571428571,74,26.5,52.3,9,171.428571428571
"1459","2019-45",2019-11-04,11900,18,32.4,25.8714285714286,69.8571428571429,14.8,54.9,5,144.285714285714
"1460","2019-46",2019-11-11,11900,18,32.3,26.1,67.7142857142857,50.1,56.8,8,94.2857142857143
"1461","2019-47",2019-11-18,11900,19,32.8,26.1142857142857,67.4285714285714,6.8,61.2,9,115.714285714286
"1462","2019-48",2019-11-25,11900,19,32.5,25.9285714285714,73.1428571428571,25.45135,53.5,7,138.571428571429
"1463","2019-49",2019-12-02,11900,19,32.1,25.9,77.7142857142857,122.3,55.6,7,137.142857142857
"1464","2019-50",2019-12-09,11900,20,31.6,25.2571428571429,78,52.9,47.4,8,97.1428571428571
"1465","2019-51",2019-12-16,11900,20,31.6,25.3,79,33.1,43.1,4,154.285714285714
"1466","2019-52",2019-12-23,11900,21,30.5,24.9857142857143,81.4285714285714,90.3,41.4,8,110
"1467","2020-1",2019-12-30,11900,20.4,30.6,23.9571428571429,87.1428571428571,71.1,25.5,6,160
"1468","2020-2",2020-01-06,11925,20.6,29.4,24.4,84.1428571428571,70.3,23.2,6,148.571428571429
"1469","2020-3",2020-01-13,11950,19,30.8,25.2142857142857,76.4285714285714,83.7,49.4,5,131.428571428571
"1470","2020-4",2020-01-20,11950,20,30.6,24.9857142857143,81.4285714285714,49.1,43.2,6,110
"1471","2020-5",2020-01-27,11950,20.4,31.3,24.5571428571429,83.5714285714286,134.82795,33.2,5,124.285714285714
"1472","2020-6",2020-02-03,12025,18.9,30.7,24.3142857142857,82.1428571428571,111.8,46.4,8,125.714285714286
"1473","2020-7",2020-02-10,12075,20.2,30.2,24.1571428571429,84.5714285714286,108,30.5,7,138.571428571429
"1474","2020-8",2020-02-17,12075,20.4,29.8,23.9285714285714,85.7142857142857,113.8,26.8,7,134.285714285714
"1475","2020-9",2020-02-24,12075,20.9,30.2,24.2714285714286,87.4285714285714,123.6,35,5,135.714285714286
"1476","2020-10",2020-03-02,12075,20.6,30.6,24.3142857142857,86.1428571428571,116,28.2,5,100
"1477","2020-11",2020-03-09,12075,20.4,31.2,24.5285714285714,83.2857142857143,25.4,31.2,5,97.1428571428571
"1478","2020-12",2020-03-16,12075,20.2,30.4,24.8428571428571,77.8571428571429,7.7,51.1,6,92.8571428571429
"1479","2020-13",2020-03-23,12075,20.1,29.8,24.3285714285714,84.1428571428571,83.9,41.1,5,82.8571428571429
"1480","2020-14",2020-03-30,12075,20.9,31.2,25.0714285714286,81.5714285714286,30.7,37.9,6,70
"1481","2020-15",2020-04-06,12075,20,32,24.8285714285714,79.5714285714286,85.1,48.2,5,144.285714285714
"1482","2020-16",2020-04-13,12075,20,30.6,24.8,81,26.9,44.1,4,47.1428571428571
"1483","2020-17",2020-04-20,12075,20.2,30.6,25.3142857142857,76.7142857142857,10.58375,54.9,6,78.5714285714286
"1484","2020-18",2020-04-27,12075,19,30.4,24.6428571428571,76.8571428571429,5.7,33.9,6,82.8571428571429
"1485","2020-19",2020-05-04,12075,20.2,30.6,25.1428571428571,75.8571428571429,9.2,56.2,6,55.7142857142857
"1486","2020-20",2020-05-11,12075,19.2,30.5,24.5428571428571,80,27.1111333333333,47.5,5,100
"1487","2020-21",2020-05-18,12075,20.1,29.9,24.7285714285714,82.1428571428571,48.7300833333333,34.8,6,138.571428571429
"1488","2020-22",2020-05-25,12075,19.8,29.9,24.2714285714286,84.7142857142857,69.5,39.3,5,114.285714285714
"1489","2020-23",2020-06-01,12075,18,30,24.0285714285714,79,2,44,6,131.428571428571
"1490","2020-24",2020-06-08,12075,17.4,30,23.8714285714286,73.5714285714286,0,59.1,4,131.428571428571
"1491","2020-25",2020-06-15,12075,18.2,29.8,23.9857142857143,76.7142857142857,1.2,49.1,6,134.285714285714
"1492","2020-26",2020-06-22,12075,16.6,29.1,23.1285714285714,71,0,57.3,5,165.714285714286
"1493","2020-27",2020-06-29,12075,17.6,28.9,23.3,75.2857142857143,0,59.8,5,141.428571428571
"1494","2020-28",2020-07-06,12075,18,28.2,23.1142857142857,80,15.9,43.8,6,158.571428571429
"1495","2020-29",2020-07-13,12075,18.4,30.2,23.7428571428571,78.2857142857143,1.5,53.5,7,117.142857142857
"1496","2020-30",2020-07-20,12075,15.4,29.2,22.9142857142857,73.7142857142857,10.25055,49.7,7,147.142857142857
"1497","2020-31",2020-07-27,12075,14.2,28.2,21.9285714285714,73,2.06361666666667,64.8,6,161.428571428571
"1498","2020-32",2020-08-03,12075,16.8,30.6,22.9857142857143,75.8571428571429,6.00001666666667,44.8,6,128.571428571429
"1499","2020-33",2020-08-10,12075,18.1,30,23.8428571428571,79.7142857142857,40.8521166666667,50.9,7,98.5714285714286
"1500","2020-34",2020-08-17,12075,17.2,30,23.6285714285714,69.1428571428571,18.4,60.7,7,87.1428571428571
"1501","2020-35",2020-08-24,12075,15.8,30.6,23.5428571428571,70.5714285714286,1.19306666666667,64.1,7,177.142857142857
"1502","2020-36",2020-08-31,12325,17.8,30.3,23.9857142857143,76.7142857142857,0.8,57.8,7,147.142857142857
"1503","2020-37",2020-09-07,12325,17.4,30.9,24.1,70.5714285714286,0,60.5,8,137.142857142857
"1504","2020-38",2020-09-14,12325,17.4,30,23.8429857142857,75.9935714285714,9.6935,55.0714,5,157.38
"1505","2020-39",2020-09-21,12325,20.00245,29.0901833333333,23.8600214285715,76.9490476190476,10.6008,53.6106833333333,4.99833333333333,157.889761904762
"1506","2020-40",2020-09-28,12325,19.4,31.8,24.9142857142857,73.7142857142857,6.5,58.8,6,121.428571428571
"1507","2020-41",2020-10-05,12325,19.1,30.8,24.3571428571429,74.5714285714286,3.1,32.3,6,142.857142857143
"1508","2020-42",2020-10-12,12325,19.6,31,24.8142857142857,75.4285714285714,30.7,56.8,6,134.285714285714
"1509","2020-43",2020-10-19,12325,19.4,31.4,25.0714285714286,76.1428571428571,59.38475,41.5,6,102.857142857143
"1510","2020-44",2020-10-26,12325,18.8,31.8,24.7571428571429,78,82.8,46.2,7,134.285714285714
"1511","2020-45",2020-11-02,12325,20.2,32,25.8285714285714,72.1428571428571,6,46.2,10,128.571428571429
"1512","2020-46",2020-11-09,12325,20.2,31.4,25.9571428571429,75,12.5,50.8,8,135.714285714286
"1513","2020-47",2020-11-16,12350,20.1,30.8,25.7428571428571,78.1428571428571,22.8,52.6,6,107.142857142857
"1514","2020-48",2020-11-23,12350,20,29.8,23.8428571428571,85.5714285714286,110.5,28.5,5,165.714285714286
"1515","2020-49",2020-11-30,12350,19.5,29,23.8714285714286,84.7142857142857,121.133133333333,18.1,6,174.285714285714
"1516","2020-50",2020-12-07,12350,20.8,29.8,24.5,81.4285714285714,104.20855,14.2,8,200
"1517","2020-51",2020-12-14,12350,19.6,27.4,22.8142857142857,88.7142857142857,99.37505,7.1,5,147.142857142857
"1518","2020-52",2020-12-21,12350,19.4,29.4,24.3142857142857,78.8571428571429,58.5,41.7,6,122.857142857143
"1519","2020-53",2020-12-28,12350,19.5,28.6,23.3,89.25,40.2280833333333,10.2,4,120
"1520","2021-1",2021-01-04,12350,20.2,29.4,23.7714285714286,87.1428571428571,94.3,13.9,4,145.714285714286
"1521","2021-2",2021-01-11,12350,20.3,29.4,23.3,89,71.7,13.5,8,121.428571428571
"1522","2021-3",2021-01-18,12350,20,29.2,24.1857142857143,79.8571428571429,53.9,20.9,6,177.142857142857
"1523","2021-4",2021-01-25,12350,20.1,29.4,23.7,82.8571428571429,102.8,18.9,9,192.857142857143
"1524","2021-5",2021-02-01,12350,20.6,30,24.8857142857143,75.8571428571429,154.5,31.6,8,255.714285714286
"1525","2021-6",2021-02-08,12350,20,29.2,24.0857142857143,84.1428571428571,53.9947,20.9,7,167.142857142857
"1526","2021-7",2021-02-15,12350,19.6,29.8,24.3285714285714,82.7142857142857,92,33.1,6,175.714285714286
"1527","2021-8",2021-02-22,12350,20,30.4,23.7428571428571,84.1428571428571,198.2,15.9,6,140
"1528","2021-9",2021-03-01,12350,20,29.4,23.6,83.1428571428571,23.6,17.9,5,80
"1529","2021-10",2021-03-08,12350,19,28.8,23.3428571428571,84.7142857142857,92,25,9,110
"1530","2021-11",2021-03-15,12350,19.4,29.6,23.9142857142857,82.8571428571429,102.1,39.2,5,85.7142857142857
"1531","2021-12",2021-03-22,12350,20.1,30,24.3857142857143,83,83.6301166666667,39.6,5,150
"1532","2021-13",2021-03-29,12350,20.4,31.2,24.5142857142857,83.8571428571429,83.3,35.6,8,125.714285714286
"1533","2021-14",2021-04-05,12350,20.4,30.5,24.4571428571429,83,50.6,24.7,6,144.285714285714
"1534","2021-15",2021-04-12,12350,19.8,30,24.4571428571429,77,1.3,41.1,6,98.5714285714286
"1535","2021-16",2021-04-19,12350,17.7,29.8,24.3142857142857,66.7142857142857,5.039,61.2,5,158.571428571429
"1536","2021-17",2021-04-26,12350,20,30.2,24.6857142857143,75.5714285714286,0,54.4,6,142.857142857143
"1537","2021-18",2021-05-03,12350,17.6,29.8,24.7857142857143,74.5714285714286,11.4,53.9,9,104.285714285714
"1538","2021-19",2021-05-10,12350,18.5,30,24.8142857142857,74.2857142857143,4.46815,53.3,6,118.571428571429
"1539","2021-20",2021-05-17,12350,20,30,24.3571428571429,77.5714285714286,55.1331833333333,42.2,8,117.142857142857
"1540","2021-21",2021-05-24,12350,19.8,30,24.3857928571429,79.7133571428571,35.5912166666667,45.4,8,144.285714285714
"1541","2021-22",2021-05-31,12350,19.6,30.6,24.5428571428571,75.8571428571429,7.1,54.2,5,80
"1542","2021-23",2021-06-07,12350,19.4,29.6,24.4714285714286,77.7142857142857,40.1,52.7,6,108.571428571429
"1543","2021-24",2021-06-14,12350,19.2,30,23.9285714285714,77.8571428571429,20.36435,43.8,10,70
"1544","2021-25",2021-06-21,12050,19.7,29,23.7142857142857,82.7142857142857,164.4,44.4,6,81.4285714285714
"1545","2021-26",2021-06-28,11975,17.5,29.4,23.5,76.5714285714286,2.2,56.9,6,127.142857142857
"1546","2021-27",2021-07-05,11975,16.8,29.8,23.0714285714286,75,14.8,45.2,10,122.857142857143
"1547","2021-28",2021-07-12,11975,17,28.6,22.8428571428571,73.4285714285714,0,56.4,7,135.714285714286
"1548","2021-29",2021-07-19,11975,16.4,29.5,23.2857142857143,74.2857142857143,0,54.8,7,167.142857142857
"1549","2021-30",2021-07-26,11950,14.9,30.6,22.8857142857143,67.4285714285714,0.3,62.8,6,110
"1550","2021-31",2021-08-02,11925,18.5,30.4,23.8428571428571,76.8571428571429,10.5,41.4,8,105.714285714286
"1551","2021-32",2021-08-09,11925,18.8,30,23.8857142857143,76.4285714285714,12.2,62,7,121.428571428571
"1552","2021-33",2021-08-16,11925,18.4,29.2,23.7571428571429,77.2857142857143,13.8,53.6,7,161.428571428571
"1553","2021-34",2021-08-23,11925,16.2,29,22.7428571428571,75,0.1,54.8,7,174.285714285714
"1554","2021-35",2021-08-30,11825,19.6,31.2,23.8428571428571,76,0,54.8,7,140
"1555","2021-36",2021-09-06,11775,18.5,30,24.1714285714286,75.5714285714286,71.5,44.8,7,135.714285714286
"1556","2021-37",2021-09-13,11775,19.8,31.2,24.4857142857143,78.1428571428571,9.2,47.2,8,115.714285714286
"1557","2021-38",2021-09-20,11775,19.8,29.9,24.2,77.7142857142857,26.3,31.1,6,100
"1558","2021-39",2021-09-27,11775,19,30,23.9571428571429,78.7142857142857,0,45.5,5,168.571428571429
"1559","2021-40",2021-10-04,11775,19,29.9,23.4857142857143,78.8571428571429,1.7,32.3,7,165.714285714286
"1560","2021-41",2021-10-11,11775,19,31.3,25.0428571428571,74.4285714285714,14.3993,55.9,6,158.571428571429
"1561","2021-42",2021-10-18,11775,20,31.5,25.4142857142857,78,57,54.5,6,127.142857142857
"1562","2021-43",2021-10-25,11775,20.2,30.4,24.4857142857143,83.5714285714286,66.9,40.4,5,125.714285714286
"1563","2021-44",2021-11-01,11775,20.4,30.5,24.9714285714286,80,66.5,33.7,8,85.7142857142857
"1564","2021-45",2021-11-08,11775,21,31.4,24.3,84.2857142857143,59.3,31.1,6,120
"1565","2021-46",2021-11-15,11775,20,30.1,23.7714285714286,85.5714285714286,77.3,23.2,4,111.428571428571
"1566","2021-47",2021-11-22,11775,20.2,30,24.2571428571429,85,151.2,31.3,6,137.142857142857
"1567","2021-48",2021-11-29,11775,18.8,28.6,23.9571428571429,86.4285714285714,46.5,15.9,5,125.714285714286
"1568","2021-49",2021-12-06,11775,20.9,30.4,24.6428571428571,83.1428571428571,81.8,32,6,124.285714285714
"1569","2021-50",2021-12-13,11775,20.3,30.4,25.2428571428571,82.5714285714286,46.9126333333333,45.3,5,108.571428571429
"1570","2021-51",2021-12-20,11775,20.4,30.6,24.2571428571429,84.1428571428571,64.3679,26.2,6,138.571428571429
"1571","2021-52",2021-12-27,11775,20,29.6,24.3,81.2220666666667,30.2251,22.9,8,124
"1572","2022-1",2022-01-03,11775,19.2,30.2,23.9857142857143,79.5714285714286,14.9193666666667,33.5,6,144.285714285714
"1573","2022-2",2022-01-10,11775,19.8,30.2,24.3571428571429,82.7142857142857,73.8,28.6,5,177.142857142857
"1574","2022-3",2022-01-17,11775,19.8,30.4,23.7,85.2857142857143,92.6,14.2,5,154.285714285714
"1575","2022-4",2022-01-24,11775,19.5,31.4,24.8285714285714,79.2857142857143,6.1,36.7,6,148.571428571429
"1576","2022-5",2022-01-31,11775,19.4,30.4,23.6714285714286,86.1428571428571,106.6,25.6,5,105.714285714286
"1577","2022-6",2022-02-07,11775,20.4,30.1,24.1285714285714,80.8571428571429,143.5,20.5,4,127.142857142857
"1578","2022-7",2022-02-14,11775,20.2,29.3,24.3,81.8571428571429,53.7,34.3,8,88.5714285714286
"1579","2022-8",2022-02-21,11775,18.9,29.8,23.8,83.5714285714286,66.412,38.7,8,154.285714285714
"1580","2022-9",2022-02-28,11775,20.4,30.2,24.5142857142857,81.1428571428571,26,34.5,6,117.142857142857
"1581","2022-10",2022-03-07,11725,20.3,29.8,24.2571428571429,83.5714285714286,143.395583333333,24.6,5,172.857142857143
"1582","2022-11",2022-03-14,11775,20.2,30.8,24.5428571428571,83.7142857142857,156.5,36.7,15,112.857142857143
"1583","2022-12",2022-03-21,11775,20,30.8,23.9714285714286,83.8571428571429,26.3381,26.1,5,77.1428571428571
"1584","2022-13",2022-03-28,11775,19,30.6,23.8428571428571,82.2857142857143,58.6,31.9,5,90
"1585","2022-14",2022-04-04,11775,19,30.6,24.3571428571429,79.7142857142857,151.4,45,5,137.142857142857
"1586","2022-15",2022-04-11,11775,18.2,30.4,24.5142857142857,73.1428571428571,47.2190166666667,53.2,5,81.4285714285714
"1587","2022-16",2022-04-18,11775,20,30.1,24.2,83,100.5,37.3,6,70
"1588","2022-17",2022-04-25,11775,20.1,30,24.8285714285714,78.5714285714286,14.6,42.6,5,58.5714285714286
"1589","2022-18",2022-05-02,11775,19.8,30.4,24.7571428571429,77.4285714285714,22.0441833333333,51.7,6,82.8571428571429
"1590","2022-19",2022-05-09,11775,21,30.6,25.4285714285714,80,23.7264,43.5,5,108.571428571429
"1591","2022-20",2022-05-16,11775,20.3,29.9,24.5857142857143,78.4285714285714,31.5,49.8,7,75.7142857142857
"1592","2022-21",2022-05-23,11775,19.6,29.4,24.5285714285714,76.8571428571429,28.1346666666667,43.4,6,87.1428571428571
"1593","2022-22",2022-05-30,11775,19.2,29.4,24.0714285714286,81,24.1908666666667,46.7,5,114.285714285714
"1594","2022-23",2022-06-06,11775,19.6,29.4,23.9142857142857,80.4285714285714,168.4,44,6,87.1428571428571
"1595","2022-24",2022-06-13,11775,19.4,29,23.7142857142857,82.4285714285714,81.8544,41.6,8,105.714285714286
"1596","2022-25",2022-06-20,11775,18.7,29.2,23.3428571428571,80.5714285714286,33.4,49.7,5,151.428571428571
"1597","2022-26",2022-06-27,11775,18.8,29.2,23.6,75.7142857142857,40.8,40.8,6,157.142857142857
"1598","2022-27",2022-07-04,11775,16.4,29.8,23.4571428571429,74.2857142857143,7.86945,55.1,7,165.714285714286
"1599","2022-28",2022-07-11,11775,18.6,29.2,23.8,79.8571428571429,2.9,42.8,6,152.857142857143
"1600","2022-29",2022-07-18,11875,17,29.4,23.2714285714286,76.1428571428571,0,46.3,6,168.571428571429
"1601","2022-30",2022-07-25,11975,14.6,30.4,22.5428571428571,71,0.665933333333333,61.9,6,105.714285714286
"1602","2022-31",2022-08-01,12275,17,30.2,23.4857142857143,72.1428571428571,2.3,53.8,7,134.285714285714
"1603","2022-32",2022-08-08,12350,18.2,30.4,24.0571428571429,79.4285714285714,30.6777833333333,38.4,7,98.5714285714286
"1604","2022-33",2022-08-15,12350,18.8,29.8,23.5428571428571,77.4285714285714,23.0855833333333,56.4,6,180
"1605","2022-34",2022-08-22,12425,16.5,29.2,22.8142857142857,76.2857142857143,1.45581666666667,47.9,5,175.714285714286
"1606","2022-35",2022-08-29,12425,17.4,31.3,24.1,76.5714285714286,1.9,52.5,6,138.571428571429
"1607","2022-36",2022-09-05,12425,19,30,23.6285714285714,82.2857142857143,69.1,32.8,5,161.428571428571
"1608","2022-37",2022-09-12,12775,18.1,30.7,24.2333333333333,75.6666666666667,32.2727,38.8,8,156.666666666667
"1609","2017-31",2017-07-31,9683.33333333333,22,33.2,27.7166666666667,69.6666666666667,3.06548333333333,43.5006,5,101.666666666667
"1610","2017-32",2017-08-07,9683.33333333333,24,32.8,28.0285714285714,79.2857142857143,16.4,53.0974333333333,6,112.857142857143
"1611","2017-33",2017-08-14,9683.33333333333,23.8750666666667,33.5,28.3714285714286,71.1428571428571,0.143566666666667,45.5234166666667,8,98.5714285714286
"1612","2017-34",2017-08-21,9783.33333333333,22,34.5,28.6142857142857,64.5714285714286,18.4697833333333,51.9,12,94.2857142857143
"1613","2017-35",2017-08-28,9783.33333333333,21,33.2,28.1,71.8571428571429,11.061,50.41805,9,91.4285714285714
"1614","2017-36",2017-09-04,9900,24,34.6,28.8571428571429,72.1428571428571,0.32485,56.7,8,127.142857142857
"1615","2017-37",2017-09-11,9983.33333333333,24,34.7,28.7428571428571,72.4285714285714,17.2,53.1,9,85.7142857142857
"1616","2017-38",2017-09-18,10016.6666666667,23,33.7454333333333,28.7,69.7142857142857,9.06293333333333,55.04435,10,90
"1617","2017-39",2017-09-25,10033.3333333333,24,34.2,28.4428571428571,78.2857142857143,105.7,42.2,7,141.428571428571
"1618","2017-40",2017-10-02,10100,23,33.5,28.9,76.7142857142857,35.6,56.2,9,70
"1619","2017-41",2017-10-09,10100,24,34.6,28.6571428571429,77,18.8344666666667,34.1,6,171.428571428571
"1620","2017-42",2017-10-16,10116.6666666667,23,34,28.8714285714286,77.7142857142857,27.3,36.2,6,177.142857142857
"1621","2017-43",2017-10-23,10133.3333333333,24,35.3,28.9571428571429,73.5714285714286,18.5203166666667,42.9272,8,162.857142857143
"1622","2017-44",2017-10-30,10133.3333333333,24,33.9977666666666,29.2571428571429,72.8571428571429,2.6,37.7,8,207.142857142857
"1623","2017-45",2017-11-06,10150,23,35.4,28.7,77.5714285714286,8.8571,35.5,18,167.142857142857
"1624","2017-46",2017-11-13,10166.6666666667,24,33.4,27.7571428571429,83.5714285714286,23,28.0644,8,240
"1625","2017-47",2017-11-20,10216.6666666667,24,34.6,28.7428571428571,74,15.6481333333333,32.4,8,245.714285714286
"1626","2017-48",2017-11-27,10250,23,32.9162166666667,27.5428571428571,79.2857142857143,90.7,9.99798333333333,12,257.142857142857
"1627","2017-49",2017-12-04,10266.6666666667,24,35,29.2428571428571,70.8571428571429,2.9,36.9,9,265.714285714286
"1628","2017-50",2017-12-11,10350,24,32.3854666666667,27.3285714285714,80.2857142857143,76.9121166666667,10.5103333333333,8,248.571428571429
"1629","2017-51",2017-12-18,10550,23,32.4,27.2857142857143,80.7142857142857,56.5,12,6,280
"1630","2017-52",2017-12-25,10900,24,33.3139833333333,28.2428571428571,75.7142857142857,3.08681666666667,27.8,7,305.714285714286
"1631","2018-1",2018-01-01,11000,23,34,28.1,75.4285714285714,2.5,42.4,9,245.714285714286
"1632","2018-2",2018-01-08,11400,23,32.8,27.5142857142857,74.7142857142857,12.6,28.5,7,314.285714285714
"1633","2018-3",2018-01-15,11566.6666666667,22,31.8,26.1142857142857,83,113.213333333333,12.5,10,280
"1634","2018-4",2018-01-22,11750,23,31.4,26.5428571428571,81.2857142857143,36.4,20.7,7,251.428571428571
"1635","2018-5",2018-01-29,11750,23,31.6,27.0857142857143,81.7142857142857,69.4,27.7182833333333,9,291.428571428571
"1636","2018-6",2018-02-05,11750,23,30.6,26.2285714285714,85.4285714285714,117,29.4,7,315.714285714286
"1637","2018-7",2018-02-12,11750,23,31.8,26.6142857142857,83.8571428571429,177,22.0096166666667,6,295.714285714286
"1638","2018-8",2018-02-19,11650,21,32,26.8714285714286,84,13,42.1,7,325.714285714286
"1639","2018-9",2018-02-26,11483.3333333333,23,32.4,27.0857142857143,84.4285714285714,44.9802666666667,29.3257166666667,6,275.714285714286
"1640","2018-10",2018-03-05,11383.3333333333,23,32.8,27.4714285714286,82.5714285714286,13.3,37.5,6,300
"1641","2018-11",2018-03-12,11366.6666666667,23,35.2,27.5857142857143,80.4285714285714,33.5,35.3,8,288.571428571429
"1642","2018-12",2018-03-19,11316.6666666667,24,34,27.0571428571429,80.5714285714286,23.7319166666667,30.43265,10,268.571428571429
"1643","2018-13",2018-03-26,11283.3333333333,24,34.2,27.9571428571429,77.2857142857143,2.3,48.6,6,292.857142857143
"1644","2018-14",2018-04-02,11250,23,32.8,27.9571428571429,80.5714285714286,139.2,51.6,10,200
"1645","2018-15",2018-04-09,11200,24,32.8,28.4428571428571,79.5714285714286,3.47133333333333,56.1,9,60
"1646","2018-16",2018-04-16,11083.3333333333,24,32.9,27.9428571428571,81.1428571428571,19.2,27.9,4,182.857142857143
"1647","2018-17",2018-04-23,11083.3333333333,24,32.6,27.2,85.1428571428571,69.2567833333333,26.9,9,100
"1648","2018-18",2018-04-30,11116.6666666667,24,32.7,28.0714285714286,77.7142857142857,2.88523333333333,53.5,9,50
"1649","2018-19",2018-05-07,11116.6666666667,23,35.2,28.6142857142857,74.8571428571429,0.434616666666667,66.6,9,54.2857142857143
"1650","2018-20",2018-05-14,11100,24,33,28.0571428571429,80.2857142857143,7.3,43.7,8,51.4285714285714
"1651","2018-21",2018-05-21,11116.6666666667,24,33,28.0285714285714,81.4285714285714,48.8606833333333,33.8222333333333,9,55.7142857142857
"1652","2018-22",2018-05-28,11116.6666666667,24,34.1,28.1285714285714,77.8571428571429,9.98605,43.8722666666667,7,182.857142857143
"1653","2018-23",2018-06-04,11150,24,33.2,28.2285714285714,81.7142857142857,8.67646666666667,30.6,5,57.1428571428571
"1654","2018-24",2018-06-11,11150,23,34,28.2714285714286,76.4285714285714,4.88458333333334,42.36235,9,121.428571428571
